date,comp,round,venue,result,gf,ga,opponent,xg,xga,poss,sh,sot,fk,pk,pkatt,team
2023-08-19,Serie A,Matchweek 1,Home,W,2,0,Monza,2.7,0.8,47.0,22.0,3.0,1.0,0,0,Internazionale
2023-08-28,Serie A,Matchweek 2,Away,W,2,0,Cagliari,0.9,0.6,67.0,17.0,3.0,0.0,0,0,Internazionale
2023-09-03,Serie A,Matchweek 3,Home,W,4,0,Fiorentina,3.7,0.4,40.0,20.0,10.0,1.0,1,1,Internazionale
2023-09-16,Serie A,Matchweek 4,Home,W,5,1,Milan,2.6,1.1,41.0,13.0,6.0,1.0,1,1,Internazionale
2023-09-20,Champions Lg,Group stage,Away,D,1,1,es Real Sociedad,0.5,1.3,56.0,6.0,1.0,0.0,0,0,Internazionale
2023-09-24,Serie A,Matchweek 5,Away,W,1,0,Empoli,1.6,0.3,61.0,23.0,5.0,0.0,0,0,Internazionale
2023-09-27,Serie A,Matchweek 6,Home,L,1,2,Sassuolo,0.9,1.0,63.0,13.0,3.0,0.0,0,0,Internazionale
2023-09-30,Serie A,Matchweek 7,Away,W,4,0,Salernitana,2.3,0.6,64.0,15.0,5.0,1.0,1,1,Internazionale
2023-10-03,Champions Lg,Group stage,Home,W,1,0,pt Benfica,3.8,0.3,47.0,21.0,7.0,1.0,0,0,Internazionale
2023-10-07,Serie A,Matchweek 8,Home,D,2,2,Bologna,0.7,1.3,63.0,14.0,5.0,1.0,0,0,Internazionale
2023-10-21,Serie A,Matchweek 9,Away,W,3,0,Torino,2.5,0.4,53.0,13.0,3.0,1.0,1,1,Internazionale
2023-10-24,Champions Lg,Group stage,Home,W,2,1,at RB Salzburg,2.3,0.5,55.0,16.0,2.0,0.0,1,1,Internazionale
2023-10-29,Serie A,Matchweek 10,Home,W,1,0,Roma,2.2,0.1,63.0,19.0,3.0,0.0,0,0,Internazionale
2023-11-04,Serie A,Matchweek 11,Away,W,2,1,Atalanta,1.3,1.0,46.0,9.0,3.0,1.0,1,1,Internazionale
2023-11-08,Champions Lg,Group stage,Away,W,1,0,at RB Salzburg,2.0,0.8,50.0,16.0,5.0,1.0,1,1,Internazionale
2023-11-12,Serie A,Matchweek 12,Home,W,2,0,Frosinone,3.1,0.7,47.0,20.0,5.0,1.0,1,1,Internazionale
2023-11-26,Serie A,Matchweek 13,Away,D,1,1,Juventus,0.9,0.4,65.0,8.0,4.0,0.0,0,0,Internazionale
2023-11-29,Champions Lg,Group stage,Away,D,3,3,pt Benfica,3.0,1.6,59.0,13.0,7.0,1.0,1,1,Internazionale
2023-12-03,Serie A,Matchweek 14,Away,W,3,0,Napoli,2.7,0.6,43.0,11.0,4.0,0.0,0,0,Internazionale
2023-12-09,Serie A,Matchweek 15,Home,W,4,0,Udinese,3.5,0.8,74.0,16.0,7.0,0.0,1,1,Internazionale
2023-12-12,Champions Lg,Group stage,Home,D,0,0,es Real Sociedad,0.7,0.7,45.0,10.0,2.0,0.0,0,0,Internazionale
2023-12-17,Serie A,Matchweek 16,Away,W,2,0,Lazio,1.6,1.5,52.0,12.0,4.0,1.0,0,0,Internazionale
2023-12-20,Coppa Italia,Round of 16,Home,L,1,2,Bologna,,,56.0,21.0,6.0,,0,1,Internazionale
2023-12-23,Serie A,Matchweek 17,Home,W,2,0,Lecce,2.9,1.3,68.0,20.0,8.0,1.0,0,0,Internazionale
2023-12-29,Serie A,Matchweek 18,Away,D,1,1,Genoa,1.8,0.5,52.0,16.0,6.0,0.0,0,0,Internazionale
2024-01-06,Serie A,Matchweek 19,Home,W,2,1,Hellas Verona,1.9,1.3,61.0,15.0,6.0,0.0,0,0,Internazionale
2024-01-13,Serie A,Matchweek 20,Away,W,5,1,Monza,4.3,1.0,43.0,18.0,5.0,1.0,2,2,Internazionale
2024-01-19,Supercoppa,Semi-finals,Home,W,3,0,Lazio,,,61.0,23.0,7.0,,1,1,Internazionale
2024-01-22,Supercoppa,Final,Away,W,1,0,Napoli,,,65.0,22.0,6.0,,0,0,Internazionale
2024-01-28,Serie A,Matchweek 22,Away,W,1,0,Fiorentina,0.5,1.8,43.0,8.0,4.0,0.0,0,0,Internazionale
2024-02-04,Serie A,Matchweek 23,Home,W,1,0,Juventus,1.7,0.6,54.0,15.0,3.0,0.0,0,0,Internazionale
2024-02-10,Serie A,Matchweek 24,Away,W,4,2,Roma,0.9,0.7,53.0,10.0,6.0,1.0,0,0,Internazionale
2024-02-16,Serie A,Matchweek 25,Home,W,4,0,Salernitana,3.9,0.0,75.0,26.0,10.0,1.0,0,0,Internazionale
2024-02-20,Champions Lg,Round of 16,Home,W,1,0,es Atlético Madrid,2.3,0.6,56.0,19.0,5.0,0.0,0,0,Internazionale
2024-02-25,Serie A,Matchweek 26,Away,W,4,0,Lecce,2.9,1.0,61.0,11.0,7.0,0.0,0,0,Internazionale
2024-02-28,Serie A,Matchweek 21,Home,W,4,0,Atalanta,2.0,0.3,59.0,14.0,6.0,0.0,0,1,Internazionale
2024-03-04,Serie A,Matchweek 27,Home,W,2,1,Genoa,1.8,0.8,62.0,14.0,4.0,0.0,1,1,Internazionale
2024-03-09,Serie A,Matchweek 28,Away,W,1,0,Bologna,0.9,0.6,40.0,5.0,4.0,0.0,0,0,Internazionale
2024-03-13,Champions Lg,Round of 16,Away,L,1 (2),2 (3),es Atlético Madrid,1.6,2.7,52.0,15.0,5.0,1.0,0,0,Internazionale
2024-03-17,Serie A,Matchweek 29,Home,D,1,1,Napoli,1.6,1.4,49.0,19.0,6.0,1.0,0,0,Internazionale
2024-04-01,Serie A,Matchweek 30,Home,W,2,0,Empoli,2.1,0.5,59.0,19.0,7.0,0.0,0,0,Internazionale
2024-04-08,Serie A,Matchweek 31,Away,W,2,1,Udinese,3.3,0.1,76.0,22.0,5.0,0.0,1,1,Internazionale
2024-04-14,Serie A,Matchweek 32,Home,D,2,2,Cagliari,2.0,1.1,63.0,14.0,6.0,1.0,1,1,Internazionale
2024-04-22,Serie A,Matchweek 33,Away,W,2,1,Milan,2.0,2.2,48.0,11.0,3.0,0.0,0,0,Internazionale
2024-04-28,Serie A,Matchweek 34,Home,W,2,0,Torino,1.7,0.5,62.0,16.0,4.0,2.0,1,1,Internazionale
2024-05-04,Serie A,Matchweek 35,Away,L,0,1,Sassuolo,1.1,0.3,75.0,14.0,1.0,0.0,0,0,Internazionale
2024-05-10,Serie A,Matchweek 36,Away,W,5,0,Frosinone,1.8,1.3,58.0,14.0,5.0,0.0,0,0,Internazionale
2024-05-19,Serie A,Matchweek 37,Home,D,1,1,Lazio,1.4,0.6,57.0,19.0,7.0,1.0,0,0,Internazionale
2023-08-21,Serie A,Matchweek 1,Away,W,2.0,0.0,Bologna,0.9,1.0,47.0,9.0,5.0,0.0,0,0,Milan
2023-08-26,Serie A,Matchweek 2,Home,W,4.0,1.0,Torino,3.0,0.5,59.0,15.0,5.0,0.0,2,2,Milan
2023-09-01,Serie A,Matchweek 3,Away,W,2.0,1.0,Roma,1.5,0.7,56.0,8.0,3.0,0.0,1,1,Milan
2023-09-16,Serie A,Matchweek 4,Away,L,1.0,5.0,Inter,1.1,2.6,59.0,9.0,2.0,1.0,0,0,Milan
2023-09-19,Champions Lg,Group stage,Home,D,0.0,0.0,eng Newcastle Utd,1.9,0.3,53.0,25.0,8.0,0.0,0,0,Milan
2023-09-23,Serie A,Matchweek 5,Home,W,1.0,0.0,Hellas Verona,0.9,0.6,54.0,9.0,4.0,0.0,0,0,Milan
2023-09-27,Serie A,Matchweek 6,Away,W,3.0,1.0,Cagliari,2.1,0.9,66.0,17.0,6.0,0.0,0,0,Milan
2023-09-30,Serie A,Matchweek 7,Home,W,2.0,0.0,Lazio,2.2,0.5,51.0,14.0,7.0,0.0,0,0,Milan
2023-10-04,Champions Lg,Group stage,Away,D,0.0,0.0,de Dortmund,1.6,1.0,43.0,14.0,2.0,0.0,0,0,Milan
2023-10-07,Serie A,Matchweek 8,Away,W,1.0,0.0,Genoa,0.6,0.5,59.0,12.0,3.0,0.0,0,0,Milan
2023-10-22,Serie A,Matchweek 9,Home,L,0.0,1.0,Juventus,0.3,1.4,52.0,7.0,1.0,0.0,0,0,Milan
2023-10-25,Champions Lg,Group stage,Away,L,0.0,3.0,fr Paris S-G,0.6,1.3,39.0,11.0,4.0,1.0,0,0,Milan
2023-10-29,Serie A,Matchweek 10,Away,D,2.0,2.0,Napoli,2.0,1.7,52.0,20.0,6.0,1.0,0,0,Milan
2023-11-04,Serie A,Matchweek 11,Home,L,0.0,1.0,Udinese,0.9,1.4,72.0,14.0,4.0,0.0,0,0,Milan
2023-11-07,Champions Lg,Group stage,Home,W,2.0,1.0,fr Paris S-G,1.4,1.5,31.0,16.0,8.0,2.0,0,0,Milan
2023-11-11,Serie A,Matchweek 12,Away,D,2.0,2.0,Lecce,1.1,1.4,55.0,10.0,6.0,0.0,0,0,Milan
2023-11-25,Serie A,Matchweek 13,Home,W,1.0,0.0,Fiorentina,1.8,1.8,42.0,8.0,5.0,0.0,1,1,Milan
2023-11-28,Champions Lg,Group stage,Home,L,1.0,3.0,de Dortmund,2.1,1.8,54.0,16.0,3.0,1.0,0,1,Milan
2023-12-02,Serie A,Matchweek 14,Home,W,3.0,1.0,Frosinone,1.2,0.7,47.0,10.0,3.0,0.0,0,0,Milan
2023-12-09,Serie A,Matchweek 15,Away,L,2.0,3.0,Atalanta,1.5,3.3,58.0,14.0,3.0,0.0,0,0,Milan
2023-12-13,Champions Lg,Group stage,Away,W,2.0,1.0,eng Newcastle Utd,1.9,1.8,42.0,12.0,2.0,0.0,0,0,Milan
2023-12-17,Serie A,Matchweek 16,Home,W,3.0,0.0,Monza,2.0,1.5,45.0,17.0,9.0,0.0,0,0,Milan
2023-12-22,Serie A,Matchweek 17,Away,D,2.0,2.0,Salernitana,2.2,1.4,65.0,21.0,8.0,0.0,0,0,Milan
2023-12-30,Serie A,Matchweek 18,Home,W,1.0,0.0,Sassuolo,1.5,0.5,58.0,20.0,2.0,1.0,0,0,Milan
2024-01-02,Coppa Italia,Round of 16,Home,W,4.0,1.0,Cagliari,,,61.0,14.0,7.0,,0,0,Milan
2024-01-07,Serie A,Matchweek 19,Away,W,3.0,0.0,Empoli,1.7,0.9,65.0,12.0,5.0,0.0,1,1,Milan
2024-01-10,Coppa Italia,Quarter-finals,Home,L,1.0,2.0,Atalanta,,,62.0,10.0,5.0,,0,0,Milan
2024-01-14,Serie A,Matchweek 20,Home,W,3.0,1.0,Roma,1.5,1.4,48.0,17.0,5.0,0.0,0,0,Milan
2024-01-20,Serie A,Matchweek 21,Away,W,3.0,2.0,Udinese,2.6,0.6,69.0,15.0,7.0,0.0,0,0,Milan
2024-01-27,Serie A,Matchweek 22,Home,D,2.0,2.0,Bologna,3.3,1.8,50.0,12.0,3.0,0.0,0,2,Milan
2024-02-03,Serie A,Matchweek 23,Away,W,3.0,2.0,Frosinone,1.4,1.0,58.0,13.0,5.0,0.0,0,0,Milan
2024-02-11,Serie A,Matchweek 24,Home,W,1.0,0.0,Napoli,0.9,0.7,41.0,10.0,6.0,0.0,0,0,Milan
2024-02-15,Europa Lg,Knockout round play-offs,Home,W,3.0,0.0,fr Rennes,2.3,0.8,59.0,19.0,7.0,1.0,0,0,Milan
2024-02-18,Serie A,Matchweek 25,Away,L,2.0,4.0,Monza,1.3,1.8,51.0,16.0,6.0,1.0,0,0,Milan
2024-02-22,Europa Lg,Knockout round play-offs,Away,L,2.0,3.0,fr Rennes,2.0,3.0,45.0,8.0,5.0,0.0,0,0,Milan
2024-02-25,Serie A,Matchweek 26,Home,D,1.0,1.0,Atalanta,1.3,1.1,68.0,20.0,6.0,0.0,0,0,Milan
2024-03-01,Serie A,Matchweek 27,Away,W,1.0,0.0,Lazio,1.0,1.3,61.0,14.0,5.0,1.0,0,0,Milan
2024-03-07,Europa Lg,Round of 16,Home,W,4.0,2.0,cz Slavia Prague,2.4,0.5,64.0,20.0,8.0,1.0,0,0,Milan
2024-03-10,Serie A,Matchweek 28,Home,W,1.0,0.0,Empoli,0.8,0.2,61.0,15.0,5.0,0.0,0,0,Milan
2024-03-14,Europa Lg,Round of 16,Away,W,3.0,1.0,cz Slavia Prague,2.1,0.4,61.0,12.0,6.0,0.0,0,0,Milan
2024-03-17,Serie A,Matchweek 29,Away,W,3.0,1.0,Hellas Verona,2.7,0.5,56.0,18.0,6.0,0.0,0,0,Milan
2024-03-30,Serie A,Matchweek 30,Away,W,2.0,1.0,Fiorentina,3.1,1.4,55.0,14.0,10.0,0.0,0,0,Milan
2024-04-06,Serie A,Matchweek 31,Home,W,3.0,0.0,Lecce,1.5,0.5,64.0,16.0,7.0,2.0,0,0,Milan
2024-04-11,Europa Lg,Quarter-finals,Home,L,0.0,1.0,it Roma,1.6,0.6,53.0,25.0,5.0,1.0,0,0,Milan
2024-04-14,Serie A,Matchweek 32,Away,D,3.0,3.0,Sassuolo,2.8,1.2,67.0,23.0,7.0,0.0,0,0,Milan
2024-04-18,Europa Lg,Quarter-finals,Away,L,1.0,2.0,it Roma,1.0,1.4,63.0,20.0,4.0,0.0,0,0,Milan
2024-04-22,Serie A,Matchweek 33,Home,L,1.0,2.0,Inter,2.2,2.0,52.0,15.0,6.0,0.0,0,0,Milan
2024-04-27,Serie A,Matchweek 34,Away,D,0.0,0.0,Juventus,0.3,1.4,49.0,9.0,0.0,0.0,0,0,Milan
2024-05-05,Serie A,Matchweek 35,Home,D,3.0,3.0,Genoa,2.8,1.0,59.0,26.0,7.0,1.0,0,0,Milan
2024-05-11,Serie A,Matchweek 36,Home,W,5.0,1.0,Cagliari,3.3,1.5,66.0,17.0,10.0,1.0,0,0,Milan
2024-05-18,Serie A,Matchweek 37,Away,L,1.0,3.0,Torino,1.9,0.9,60.0,15.0,3.0,0.0,1,1,Milan
2023-08-11,Coppa Italia,First round,Home,W,2,0,Cesena,,,68.0,14.0,5.0,,0,0,Bologna
2023-08-21,Serie A,Matchweek 1,Home,L,0,2,Milan,1.0,0.9,53.0,17.0,5.0,1.0,0,0,Bologna
2023-08-27,Serie A,Matchweek 2,Away,D,1,1,Juventus,0.5,0.8,42.0,10.0,4.0,1.0,0,0,Bologna
2023-09-02,Serie A,Matchweek 3,Home,W,2,1,Cagliari,2.3,0.5,71.0,15.0,7.0,0.0,0,1,Bologna
2023-09-18,Serie A,Matchweek 4,Away,D,0,0,Hellas Verona,0.6,0.4,60.0,11.0,4.0,0.0,0,0,Bologna
2023-09-24,Serie A,Matchweek 5,Home,D,0,0,Napoli,0.2,2.1,49.0,4.0,2.0,0.0,0,0,Bologna
2023-09-28,Serie A,Matchweek 6,Away,D,0,0,Monza,0.7,0.7,53.0,8.0,5.0,1.0,0,0,Bologna
2023-10-01,Serie A,Matchweek 7,Home,W,3,0,Empoli,2.4,0.9,58.0,21.0,9.0,1.0,0,0,Bologna
2023-10-07,Serie A,Matchweek 8,Away,D,2,2,Inter,1.3,0.7,37.0,7.0,2.0,0.0,1,1,Bologna
2023-10-22,Serie A,Matchweek 9,Home,W,2,1,Frosinone,1.5,1.5,55.0,12.0,6.0,1.0,0,0,Bologna
2023-10-28,Serie A,Matchweek 10,Away,D,1,1,Sassuolo,1.0,0.9,59.0,9.0,4.0,1.0,0,0,Bologna
2023-10-31,Coppa Italia,Second round,Home,W,2,0,Hellas Verona,,,64.0,10.0,3.0,,0,0,Bologna
2023-11-03,Serie A,Matchweek 11,Home,W,1,0,Lazio,0.6,0.5,50.0,6.0,2.0,1.0,0,0,Bologna
2023-11-12,Serie A,Matchweek 12,Away,L,1,2,Fiorentina,1.8,1.4,61.0,10.0,3.0,0.0,1,1,Bologna
2023-11-27,Serie A,Matchweek 13,Home,W,2,0,Torino,1.5,0.4,48.0,13.0,2.0,0.0,0,0,Bologna
2023-12-03,Serie A,Matchweek 14,Away,D,1,1,Lecce,1.2,1.5,57.0,11.0,4.0,1.0,0,0,Bologna
2023-12-10,Serie A,Matchweek 15,Away,W,2,1,Salernitana,2.1,0.5,65.0,10.0,5.0,0.0,0,0,Bologna
2023-12-17,Serie A,Matchweek 16,Home,W,2,0,Roma,0.5,0.6,55.0,8.0,2.0,1.0,0,0,Bologna
2023-12-20,Coppa Italia,Round of 16,Away,W,2,1,Inter,,,44.0,7.0,2.0,,0,0,Bologna
2023-12-23,Serie A,Matchweek 17,Home,W,1,0,Atalanta,0.7,1.2,60.0,9.0,1.0,0.0,0,0,Bologna
2023-12-30,Serie A,Matchweek 18,Away,L,0,3,Udinese,0.9,1.1,73.0,14.0,5.0,1.0,0,0,Bologna
2024-01-05,Serie A,Matchweek 19,Home,D,1,1,Genoa,1.3,0.1,71.0,21.0,8.0,0.0,0,0,Bologna
2024-01-09,Coppa Italia,Quarter-finals,Away,D,0 (4),0 (5),Fiorentina,,,62.0,12.0,5.0,,0,0,Bologna
2024-01-14,Serie A,Matchweek 20,Away,L,1,2,Cagliari,0.6,0.7,64.0,11.0,4.0,0.0,0,0,Bologna
2024-01-27,Serie A,Matchweek 22,Away,D,2,2,Milan,1.8,3.3,50.0,14.0,3.0,0.0,1,1,Bologna
2024-02-03,Serie A,Matchweek 23,Home,W,4,2,Sassuolo,1.1,0.8,70.0,19.0,3.0,1.0,0,0,Bologna
2024-02-11,Serie A,Matchweek 24,Home,W,4,0,Lecce,1.5,1.2,64.0,16.0,6.0,0.0,0,0,Bologna
2024-02-14,Serie A,Matchweek 21,Home,W,2,0,Fiorentina,2.1,0.9,57.0,18.0,7.0,0.0,0,0,Bologna
2024-02-18,Serie A,Matchweek 25,Away,W,2,1,Lazio,1.4,1.1,56.0,11.0,3.0,1.0,0,0,Bologna
2024-02-23,Serie A,Matchweek 26,Home,W,2,0,Hellas Verona,1.6,0.6,58.0,12.0,3.0,0.0,0,0,Bologna
2024-03-03,Serie A,Matchweek 27,Away,W,2,1,Atalanta,1.3,1.4,45.0,10.0,5.0,0.0,1,1,Bologna
2024-03-09,Serie A,Matchweek 28,Home,L,0,1,Inter,0.6,0.9,60.0,18.0,3.0,1.0,0,0,Bologna
2024-03-15,Serie A,Matchweek 29,Away,W,1,0,Empoli,2.3,1.0,71.0,20.0,9.0,0.0,0,0,Bologna
2024-04-01,Serie A,Matchweek 30,Home,W,3,0,Salernitana,1.6,0.6,70.0,14.0,3.0,1.0,0,0,Bologna
2024-04-07,Serie A,Matchweek 31,Away,D,0,0,Frosinone,2.0,0.4,65.0,13.0,5.0,0.0,0,0,Bologna
2024-04-13,Serie A,Matchweek 32,Home,D,0,0,Monza,2.1,0.4,62.0,17.0,7.0,3.0,0,0,Bologna
2024-04-22,Serie A,Matchweek 33,Away,W,3,1,Roma,1.1,2.0,47.0,11.0,3.0,1.0,0,0,Bologna
2024-04-28,Serie A,Matchweek 34,Home,D,1,1,Udinese,0.7,0.7,65.0,15.0,4.0,1.0,0,0,Bologna
2024-05-03,Serie A,Matchweek 35,Away,D,0,0,Torino,0.2,0.7,53.0,5.0,1.0,0.0,0,0,Bologna
2024-05-11,Serie A,Matchweek 36,Away,W,2,0,Napoli,1.4,1.5,40.0,11.0,4.0,0.0,0,0,Bologna
2024-05-20,Serie A,Matchweek 37,Home,D,3,3,Juventus,1.4,0.7,61.0,10.0,5.0,0.0,0,0,Bologna
2023-08-20,Serie A,Matchweek 1,Away,W,3.0,0.0,Udinese,1.8,1.0,51.0,8.0,3.0,0.0,1,1,Juventus
2023-08-27,Serie A,Matchweek 2,Home,D,1.0,1.0,Bologna,0.8,0.5,58.0,14.0,3.0,1.0,0,0,Juventus
2023-09-03,Serie A,Matchweek 3,Away,W,2.0,0.0,Empoli,2.7,0.3,50.0,17.0,4.0,0.0,0,1,Juventus
2023-09-16,Serie A,Matchweek 4,Home,W,3.0,1.0,Lazio,2.2,0.6,36.0,17.0,7.0,0.0,0,0,Juventus
2023-09-23,Serie A,Matchweek 5,Away,L,2.0,4.0,Sassuolo,1.2,1.6,57.0,15.0,2.0,1.0,0,0,Juventus
2023-09-26,Serie A,Matchweek 6,Home,W,1.0,0.0,Lecce,1.4,0.1,50.0,15.0,5.0,0.0,0,0,Juventus
2023-10-01,Serie A,Matchweek 7,Away,D,0.0,0.0,Atalanta,0.2,1.2,48.0,5.0,3.0,1.0,0,0,Juventus
2023-10-07,Serie A,Matchweek 8,Home,W,2.0,0.0,Torino,1.9,0.6,50.0,17.0,5.0,0.0,0,0,Juventus
2023-10-22,Serie A,Matchweek 9,Away,W,1.0,0.0,Milan,1.4,0.3,48.0,14.0,4.0,1.0,0,0,Juventus
2023-10-28,Serie A,Matchweek 10,Home,W,1.0,0.0,Hellas Verona,3.3,0.3,54.0,30.0,5.0,0.0,0,0,Juventus
2023-11-05,Serie A,Matchweek 11,Away,W,1.0,0.0,Fiorentina,0.7,0.7,32.0,4.0,3.0,0.0,0,0,Juventus
2023-11-11,Serie A,Matchweek 12,Home,W,2.0,1.0,Cagliari,2.3,0.6,49.0,18.0,4.0,1.0,0,0,Juventus
2023-11-26,Serie A,Matchweek 13,Home,D,1.0,1.0,Inter,0.4,0.9,35.0,4.0,1.0,0.0,0,0,Juventus
2023-12-01,Serie A,Matchweek 14,Away,W,2.0,1.0,Monza,2.5,0.7,35.0,17.0,6.0,1.0,0,1,Juventus
2023-12-08,Serie A,Matchweek 15,Home,W,1.0,0.0,Napoli,0.9,1.2,34.0,11.0,2.0,0.0,0,0,Juventus
2023-12-15,Serie A,Matchweek 16,Away,D,1.0,1.0,Genoa,1.7,0.8,57.0,10.0,3.0,0.0,1,1,Juventus
2023-12-23,Serie A,Matchweek 17,Away,W,2.0,1.0,Frosinone,1.1,0.5,44.0,13.0,3.0,0.0,0,0,Juventus
2023-12-30,Serie A,Matchweek 18,Home,W,1.0,0.0,Roma,1.1,0.5,43.0,13.0,3.0,0.0,0,0,Juventus
2024-01-04,Coppa Italia,Round of 16,Home,W,6.0,1.0,Salernitana,,,58.0,22.0,12.0,,0,0,Juventus
2024-01-07,Serie A,Matchweek 19,Away,W,2.0,1.0,Salernitana,2.0,0.8,70.0,18.0,3.0,1.0,0,0,Juventus
2024-01-11,Coppa Italia,Quarter-finals,Home,W,4.0,0.0,Frosinone,,,46.0,23.0,10.0,,1,1,Juventus
2024-01-16,Serie A,Matchweek 20,Home,W,3.0,0.0,Sassuolo,1.2,0.3,46.0,12.0,5.0,2.0,0,0,Juventus
2024-01-21,Serie A,Matchweek 21,Away,W,3.0,0.0,Lecce,2.1,0.6,49.0,15.0,6.0,0.0,0,0,Juventus
2024-01-27,Serie A,Matchweek 22,Home,D,1.0,1.0,Empoli,0.8,0.8,40.0,9.0,3.0,1.0,0,0,Juventus
2024-02-04,Serie A,Matchweek 23,Away,L,0.0,1.0,Inter,0.6,1.7,46.0,12.0,1.0,0.0,0,0,Juventus
2024-02-12,Serie A,Matchweek 24,Home,L,0.0,1.0,Udinese,1.7,0.7,70.0,14.0,6.0,0.0,0,0,Juventus
2024-02-17,Serie A,Matchweek 25,Away,D,2.0,2.0,Hellas Verona,1.8,0.6,56.0,17.0,3.0,1.0,1,1,Juventus
2024-02-25,Serie A,Matchweek 26,Home,W,3.0,2.0,Frosinone,2.0,0.4,62.0,22.0,5.0,0.0,0,0,Juventus
2024-03-03,Serie A,Matchweek 27,Away,L,1.0,2.0,Napoli,1.6,2.1,30.0,18.0,4.0,1.0,0,0,Juventus
2024-03-10,Serie A,Matchweek 28,Home,D,2.0,2.0,Atalanta,1.3,0.5,52.0,18.0,5.0,3.0,0,0,Juventus
2024-03-17,Serie A,Matchweek 29,Home,D,0.0,0.0,Genoa,1.0,0.2,66.0,17.0,2.0,0.0,0,0,Juventus
2024-03-30,Serie A,Matchweek 30,Away,L,0.0,1.0,Lazio,0.5,1.1,35.0,9.0,3.0,0.0,0,0,Juventus
2024-04-02,Coppa Italia,Semi-finals,Home,W,2.0,0.0,Lazio,,,42.0,9.0,3.0,,0,0,Juventus
2024-04-07,Serie A,Matchweek 31,Home,W,1.0,0.0,Fiorentina,1.9,0.5,26.0,7.0,2.0,1.0,0,0,Juventus
2024-04-13,Serie A,Matchweek 32,Away,D,0.0,0.0,Torino,1.2,0.6,52.0,8.0,3.0,0.0,0,0,Juventus
2024-04-19,Serie A,Matchweek 33,Away,D,2.0,2.0,Cagliari,0.7,2.2,74.0,11.0,3.0,1.0,0,0,Juventus
2024-04-23,Coppa Italia,Semi-finals,Away,L,1.0,2.0,Lazio,,,43.0,8.0,2.0,,0,0,Juventus
2024-04-27,Serie A,Matchweek 34,Home,D,0.0,0.0,Milan,1.4,0.3,51.0,18.0,6.0,1.0,0,0,Juventus
2024-05-05,Serie A,Matchweek 35,Away,D,1.0,1.0,Roma,1.2,1.7,40.0,16.0,6.0,0.0,0,0,Juventus
2024-05-12,Serie A,Matchweek 36,Home,D,1.0,1.0,Salernitana,2.3,0.8,67.0,25.0,6.0,0.0,0,0,Juventus
2024-05-15,Coppa Italia,Final,Neutral,W,1.0,0.0,Atalanta,,,34.0,9.0,2.0,,0,0,Juventus
2024-05-20,Serie A,Matchweek 37,Away,D,3.0,3.0,Bologna,0.7,1.4,39.0,11.0,4.0,1.0,0,0,Juventus
2023-08-20,Serie A,Matchweek 1,Away,W,2.0,0.0,Sassuolo,1.3,0.4,51.0,16.0,4.0,0.0,0,0,Atalanta
2023-08-26,Serie A,Matchweek 2,Away,L,1.0,2.0,Frosinone,1.6,0.7,63.0,18.0,6.0,0.0,0,0,Atalanta
2023-09-02,Serie A,Matchweek 3,Home,W,3.0,0.0,Monza,1.3,0.4,41.0,18.0,8.0,0.0,0,0,Atalanta
2023-09-17,Serie A,Matchweek 4,Away,L,2.0,3.0,Fiorentina,0.7,1.1,43.0,11.0,4.0,0.0,0,0,Atalanta
2023-09-21,Europa Lg,Group stage,Home,W,2.0,0.0,pl RKS Raków,3.9,0.8,62.0,29.0,9.0,0.0,0,0,Atalanta
2023-09-24,Serie A,Matchweek 5,Home,W,2.0,0.0,Cagliari,1.7,0.8,56.0,10.0,6.0,0.0,0,0,Atalanta
2023-09-27,Serie A,Matchweek 6,Away,W,1.0,0.0,Hellas Verona,1.2,0.5,49.0,8.0,2.0,0.0,0,0,Atalanta
2023-10-01,Serie A,Matchweek 7,Home,D,0.0,0.0,Juventus,1.2,0.2,52.0,15.0,2.0,1.0,0,0,Atalanta
2023-10-05,Europa Lg,Group stage,Away,W,2.0,1.0,pt Sporting CP,2.1,2.0,51.0,13.0,5.0,0.0,0,0,Atalanta
2023-10-08,Serie A,Matchweek 8,Away,L,2.0,3.0,Lazio,1.0,1.6,54.0,12.0,4.0,1.0,0,0,Atalanta
2023-10-22,Serie A,Matchweek 9,Home,W,2.0,0.0,Genoa,1.2,1.0,56.0,13.0,8.0,0.0,0,0,Atalanta
2023-10-26,Europa Lg,Group stage,Away,D,2.0,2.0,at Sturm Graz,1.7,1.6,67.0,14.0,7.0,2.0,1,1,Atalanta
2023-10-30,Serie A,Matchweek 10,Away,W,3.0,0.0,Empoli,1.6,0.3,56.0,18.0,6.0,0.0,0,0,Atalanta
2023-11-04,Serie A,Matchweek 11,Home,L,1.0,2.0,Inter,1.0,1.3,54.0,14.0,4.0,0.0,0,0,Atalanta
2023-11-09,Europa Lg,Group stage,Home,W,1.0,0.0,at Sturm Graz,2.1,0.1,63.0,15.0,3.0,0.0,0,0,Atalanta
2023-11-12,Serie A,Matchweek 12,Away,D,1.0,1.0,Udinese,0.7,1.5,65.0,8.0,2.0,0.0,0,0,Atalanta
2023-11-25,Serie A,Matchweek 13,Home,L,1.0,2.0,Napoli,1.0,2.0,44.0,16.0,5.0,0.0,0,0,Atalanta
2023-11-30,Europa Lg,Group stage,Home,D,1.0,1.0,pt Sporting CP,0.7,1.6,44.0,6.0,3.0,0.0,0,0,Atalanta
